"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","COUNTYICP","STRATA","GQ","OWNERSHP","OWNERSHPD","PERNUM","PERWT","FAMSIZE","MARST","RACE","RACED","HISPAN","HISPAND","HCOVANY","HCOVPRIV","HINSCAID","HINSCARE","EDUC","EDUCD","INCTOT","FTOTINC","INCWAGE","INCWELFR","POVERTY"
2023,202301,32892,2023000029893,50.0,2023000328921,250,250204,1,1,12,2,48.0,2,1,1,100,0,0,2,1,1,2,4,40,21000,37700,0,0,209
2023,202301,32925,2023000031216,28.0,2023000329251,250,250204,1,1,12,1,28.0,2,6,1,100,0,0,2,1,1,2,7,71,69000,109000,0,0,501
2023,202301,32925,2023000031216,28.0,2023000329251,250,250204,1,1,12,2,24.0,2,6,8,826,2,200,2,2,1,1,10,101,40000,109000,40000,0,501
2023,202301,32941,2023000031827,53.0,2023000329411,250,250204,1,1,12,1,53.0,1,4,1,100,0,0,2,1,1,2,6,65,56200,56200,0,0,392
2023,202301,32944,2023000032099,149.0,2023000329441,250,250304,1,1,13,1,149.0,1,4,1,100,0,0,2,2,1,1,10,101,35000,35000,35000,0,225
2023,202301,32959,2023000032794,110.0,2023000329591,250,250304,1,1,12,1,110.0,2,1,1,100,0,0,2,2,1,1,10,101,170000,250000,170000,0,501
2023,202301,32959,2023000032794,110.0,2023000329591,250,250304,1,1,12,2,118.0,2,1,1,100,0,0,2,2,1,1,6,65,80000,250000,80000,0,501
2023,202301,32975,2023000033482,127.0,2023000329751,250,250304,1,1,13,1,128.0,1,5,1,100,0,0,2,1,1,2,11,114,30000,30000,0,0,209
2023,202301,32985,2023000033814,118.0,2023000329851,250,250204,1,1,12,1,119.0,2,1,1,100,0,0,2,2,1,2,7,71,46000,64200,22000,0,355
2023,202301,32985,2023000033814,118.0,2023000329851,250,250204,1,1,12,2,92.0,2,1,1,100,0,0,2,2,1,2,11,114,18200,64200,0,0,355
2023,202301,32987,2023000033859,92.0,2023000329871,250,250204,1,1,13,1,93.0,2,1,1,100,0,0,2,2,1,2,6,65,59400,70300,0,0,389
2023,202301,32987,2023000033859,92.0,2023000329871,250,250204,1,1,13,2,100.0,2,1,1,100,0,0,2,2,1,2,7,71,10900,70300,0,0,389
2023,202301,33055,2023000037300,77.0,2023000330551,250,250204,1,1,13,1,77.0,4,1,1,100,0,0,2,2,1,1,8,81,127000,259000,127000,0,501
2023,202301,33055,2023000037300,77.0,2023000330551,250,250204,1,1,13,2,80.0,4,1,1,100,0,0,2,2,1,1,10,101,106000,259000,106000,0,501
2023,202301,33055,2023000037300,77.0,2023000330551,250,250204,1,1,13,3,79.0,4,6,1,100,0,0,2,2,1,1,7,71,13000,259000,13000,0,501
2023,202301,33055,2023000037300,77.0,2023000330551,250,250204,1,1,13,4,55.0,4,6,1,100,0,0,2,2,1,1,7,71,13000,259000,13000,0,501
2023,202301,33086,2023000038308,128.0,2023000330861,250,250204,1,1,13,1,127.0,3,2,1,100,0,0,2,2,1,1,10,101,116400,166400,110000,0,501
2023,202301,33086,2023000038308,128.0,2023000330861,250,250204,1,1,13,2,112.0,3,6,1,100,0,0,2,2,1,1,11,114,50000,166400,50000,0,501
2023,202301,33086,2023000038308,128.0,2023000330861,250,250204,1,1,13,3,144.0,3,6,1,100,0,0,2,2,1,1,1,11,9999999,166400,999999,99999,501
2023,202301,33093,2023000038607,54.0,2023000330931,250,250204,1,1,13,1,54.0,2,1,1,100,0,0,2,1,1,2,11,115,103600,148200,0,0,501
2023,202301,33093,2023000038607,54.0,2023000330931,250,250204,1,1,13,2,53.0,2,1,1,100,0,0,2,1,1,2,11,115,44600,148200,0,0,501
2023,202301,33101,2023000038959,18.0,2023000331011,250,250304,1,1,12,1,19.0,2,1,1,100,0,0,2,1,1,2,6,65,39600,58700,0,0,325
2023,202301,33101,2023000038959,18.0,2023000331011,250,250304,1,1,12,2,20.0,2,1,1,100,0,0,2,2,1,2,6,64,19100,58700,0,0,325
2023,202301,33187,2023000043453,86.0,2023000331871,250,250304,1,1,12,1,86.0,1,6,1,100,0,0,2,2,1,1,6,63,1200,1200,0,0,8
2023,202301,33189,2023000043543,127.0,2023000331891,250,250204,1,1,13,1,127.0,3,4,1,100,0,0,2,2,2,1,8,81,24000,66000,0,0,282
2023,202301,33189,2023000043543,127.0,2023000331891,250,250204,1,1,13,2,94.0,3,6,1,100,0,0,2,1,2,1,7,71,30000,66000,30000,0,282
2023,202301,33189,2023000043543,127.0,2023000331891,250,250204,1,1,13,3,117.0,3,6,1,100,0,0,2,1,2,1,6,63,12000,66000,12000,0,282
2023,202301,33275,2023000047267,89.0,2023000332751,250,250204,1,2,22,1,89.0,1,5,8,802,0,0,2,2,1,2,7,71,64200,64200,0,0,448
2023,202301,33318,2023000049867,117.0,2023000333181,250,250304,1,1,13,1,117.0,1,5,1,100,0,0,2,2,1,2,7,71,94000,94000,0,0,501
2023,202301,33331,2023000050691,55.0,2023000333311,250,250304,1,1,13,1,55.0,2,1,1,100,0,0,2,1,2,2,6,65,34000,94000,0,0,501
2023,202301,33331,2023000050691,55.0,2023000333311,250,250304,1,1,13,2,66.0,2,1,8,802,0,0,2,2,1,1,10,101,60000,94000,60000,0,501
2023,202301,33338,2023000051110,37.0,2023000333381,250,250204,1,1,12,1,37.0,1,6,1,100,0,0,2,1,2,2,7,71,10300,10300,0,0,72
2023,202301,33340,2023000051194,60.0,2023000333401,250,250304,1,1,12,1,61.0,1,4,1,100,0,0,2,1,1,2,7,71,46800,46800,0,0,326
2023,202301,33343,2023000051253,93.0,2023000333431,250,250304,1,2,22,1,93.0,2,1,1,100,0,0,2,2,1,1,7,71,50000,80400,32000,0,402
2023,202301,33343,2023000051253,93.0,2023000333431,250,250304,1,2,22,2,97.0,2,1,1,100,0,0,2,1,1,2,10,101,30400,80400,0,0,402
2023,202301,33351,2023000051660,29.0,2023000333511,250,250204,1,1,12,1,30.0,2,1,1,100,0,0,2,2,1,2,7,71,21000,74000,6000,0,410
2023,202301,33351,2023000051660,29.0,2023000333511,250,250204,1,1,12,2,29.0,2,1,1,100,0,0,2,1,1,2,7,71,53000,74000,0,0,410
2023,202301,33387,2023000053756,103.0,2023000333871,250,250204,1,2,22,1,104.0,1,6,1,100,0,0,2,2,1,1,10,101,82000,82000,82000,0,501
2023,202301,33412,2023000054776,58.0,2023000334121,250,250304,1,1,13,1,57.0,4,1,1,100,0,0,2,2,1,2,7,71,78700,99500,0,0,323
2023,202301,33412,2023000054776,58.0,2023000334121,250,250304,1,1,13,2,76.0,4,1,1,100,0,0,2,2,1,2,7,71,24000,99500,0,0,323
2023,202301,33412,2023000054776,58.0,2023000334121,250,250304,1,1,13,3,43.0,4,4,1,100,0,0,2,1,2,1,8,81,0,99500,0,0,323
2023,202301,33412,2023000054776,58.0,2023000334121,250,250304,1,1,13,4,56.0,4,2,1,100,0,0,2,2,1,1,6,65,-3200,99500,0,0,323
2023,202301,33415,2023000054792,17.0,2023000334151,250,250304,1,1,12,1,17.0,2,4,3,361,0,0,2,1,2,2,7,71,15000,15000,0,0,75
2023,202301,33415,2023000054792,17.0,2023000334151,250,250304,1,1,12,2,11.0,2,6,3,361,0,0,2,1,2,1,6,64,0,15000,0,0,75
2023,202301,33416,2023000054795,30.0,2023000334161,250,250204,1,1,12,1,30.0,2,1,1,100,0,0,2,1,1,2,11,116,400700,650700,0,0,501
2023,202301,33416,2023000054795,30.0,2023000334161,250,250204,1,1,12,2,28.0,2,1,1,100,0,0,2,2,1,1,10,101,250000,650700,250000,0,501
2023,202301,33432,2023000055655,137.0,2023000334321,250,250304,1,2,22,1,137.0,2,1,1,100,0,0,2,2,1,2,7,71,-600,11550,0,0,64
2023,202301,33432,2023000055655,137.0,2023000334321,250,250304,1,2,22,2,157.0,2,1,1,100,0,0,2,2,1,2,7,71,12150,11550,0,0,64
2023,202301,33504,2023000058979,229.0,2023000335041,250,250204,1,1,13,1,230.0,2,1,3,361,1,100,2,2,1,1,6,65,83000,156000,83000,0,501
2023,202301,33504,2023000058979,229.0,2023000335041,250,250204,1,1,13,2,319.0,2,1,1,100,0,0,2,2,1,1,8,81,73000,156000,73000,0,501
2023,202301,33529,2023000060336,22.0,2023000335291,250,250304,1,1,12,1,23.0,2,1,1,100,0,0,2,1,1,2,8,81,14200,14200,0,0,79
2023,202301,33529,2023000060336,22.0,2023000335291,250,250304,1,1,12,2,22.0,2,1,1,100,0,0,1,1,1,1,6,65,0,14200,0,0,79
2023,202301,33529,2023000060336,22.0,2023000335291,250,250304,1,1,12,3,16.0,1,4,1,100,0,0,1,1,1,1,6,64,3500,3500,3500,0,23
2023,202301,33562,2023000061594,30.0,2023000335621,250,250304,1,1,13,1,30.0,2,1,1,100,0,0,2,2,1,1,11,115,23900,183900,0,0,501
2023,202301,33562,2023000061594,30.0,2023000335621,250,250304,1,1,13,2,29.0,2,1,1,100,0,0,2,2,1,1,11,114,160000,183900,160000,0,501
2023,202301,33571,2023000061893,41.0,2023000335711,250,250204,1,1,12,1,40.0,1,6,1,100,0,0,2,2,1,1,7,71,38810,38810,38100,0,250
2023,202301,33573,2023000061992,82.0,2023000335731,250,250304,1,1,12,1,82.0,1,4,1,100,0,0,2,2,1,1,10,101,40000,40000,40000,0,257
2023,202301,33577,2023000062037,79.0,2023000335771,250,250204,1,2,22,1,78.0,2,1,1,100,0,0,2,2,1,1,6,61,25000,43000,0,0,215
2023,202301,33577,2023000062037,79.0,2023000335771,250,250204,1,2,22,2,73.0,2,1,1,100,0,0,2,2,1,1,6,61,18000,43000,18000,0,215
2023,202301,33608,2023000063065,245.0,2023000336081,250,250204,1,1,12,1,245.0,1,6,1,100,0,0,2,2,1,1,10,101,40000,40000,40000,0,257
2023,202301,33619,2023000063711,68.0,2023000336191,250,250204,1,1,12,1,69.0,1,6,1,100,0,0,2,2,1,1,7,71,72000,72000,72000,0,463
2023,202301,33633,2023000064555,173.0,2023000336331,250,250204,1,1,13,1,173.0,2,6,1,100,0,0,2,2,1,1,11,115,301000,451000,300000,0,501
2023,202301,33633,2023000064555,173.0,2023000336331,250,250204,1,1,13,2,166.0,2,6,1,100,0,0,2,2,1,1,11,115,150000,451000,150000,0,501
2023,202301,33676,2023000066221,72.0,2023000336761,250,250204,1,1,12,1,71.0,1,4,1,100,0,0,2,1,1,2,7,71,18000,18000,0,0,126
2023,202301,33685,2023000066591,81.0,2023000336851,250,250204,1,2,22,1,81.0,3,1,1,100,0,0,2,1,2,1,6,64,0,38000,0,0,163
2023,202301,33685,2023000066591,81.0,2023000336851,250,250204,1,2,22,2,61.0,3,1,1,100,0,0,2,1,2,1,6,63,38000,38000,38000,0,163
2023,202301,33685,2023000066591,81.0,2023000336851,250,250204,1,2,22,3,100.0,3,6,1,100,0,0,2,1,2,1,4,40,0,38000,0,0,163
2023,202301,33721,2023000068270,25.0,2023000337211,250,250204,1,1,12,1,25.0,1,4,1,100,0,0,2,2,1,2,10,101,33600,33600,0,0,234
2023,202301,33726,2023000068585,25.0,2023000337261,250,250204,1,1,12,1,24.0,1,5,1,100,0,0,2,1,1,2,6,63,38000,38000,0,0,265
2023,202301,33730,2023000068689,129.0,2023000337301,250,250304,1,1,13,1,130.0,5,1,1,100,0,0,2,2,1,1,7,71,35800,40800,35800,0,114
2023,202301,33730,2023000068689,129.0,2023000337301,250,250304,1,1,13,2,106.0,5,1,1,100,1,100,1,1,1,1,2,25,0,40800,0,0,114
2023,202301,33730,2023000068689,129.0,2023000337301,250,250304,1,1,13,3,159.0,5,6,1,100,1,100,2,1,2,1,6,61,5000,40800,5000,0,114
2023,202301,33730,2023000068689,129.0,2023000337301,250,250304,1,1,13,4,108.0,5,6,1,100,1,100,2,1,2,1,3,30,9999999,40800,999999,99999,114
2023,202301,33730,2023000068689,129.0,2023000337301,250,250304,1,1,13,5,152.0,5,6,1,100,1,100,2,1,2,1,1,16,9999999,40800,999999,99999,114
2023,202301,33781,2023000070842,75.0,2023000337811,250,250304,1,1,13,1,75.0,2,1,1,100,0,0,2,2,2,1,7,71,4000,4000,4000,0,20
2023,202301,33781,2023000070842,75.0,2023000337811,250,250304,1,1,13,2,71.0,2,1,1,100,0,0,1,1,1,1,6,64,0,4000,0,0,20
2023,202301,33794,2023000071509,108.0,2023000337941,250,250204,1,1,13,1,108.0,3,1,1,100,0,0,2,2,1,1,10,101,66000,87000,66000,0,362
2023,202301,33794,2023000071509,108.0,2023000337941,250,250204,1,1,13,2,86.0,3,1,8,802,0,0,2,2,1,1,6,63,21000,87000,21000,0,362
2023,202301,33794,2023000071509,108.0,2023000337941,250,250204,1,1,13,3,88.0,3,6,8,802,0,0,2,2,1,1,2,25,9999999,87000,999999,99999,362
2023,202301,33834,2023000073625,109.0,2023000338341,250,250304,1,1,13,1,108.0,5,1,1,100,0,0,2,2,1,1,10,101,45000,109800,45000,0,308
2023,202301,33834,2023000073625,109.0,2023000338341,250,250304,1,1,13,2,103.0,5,1,1,100,0,0,2,2,1,1,8,81,64800,109800,45000,0,308
2023,202301,33834,2023000073625,109.0,2023000338341,250,250304,1,1,13,3,100.0,5,6,1,100,0,0,2,2,1,1,1,16,9999999,109800,999999,99999,308
2023,202301,33834,2023000073625,109.0,2023000338341,250,250304,1,1,13,4,66.0,5,6,1,100,0,0,2,2,1,1,1,15,9999999,109800,999999,99999,308
2023,202301,33834,2023000073625,109.0,2023000338341,250,250304,1,1,13,5,71.0,5,6,1,100,0,0,2,2,1,1,0,2,9999999,109800,999999,99999,308
2023,202301,33847,2023000074308,68.0,2023000338471,250,250204,1,1,13,1,68.0,5,1,1,100,0,0,1,1,1,1,7,71,100000,143000,100000,0,401
2023,202301,33847,2023000074308,68.0,2023000338471,250,250204,1,1,13,2,65.0,5,1,1,100,0,0,1,1,1,1,11,114,43000,143000,43000,0,401
2023,202301,33847,2023000074308,68.0,2023000338471,250,250204,1,1,13,3,75.0,5,6,1,100,0,0,1,1,1,1,2,26,9999999,143000,999999,99999,401
2023,202301,33847,2023000074308,68.0,2023000338471,250,250204,1,1,13,4,75.0,5,6,1,100,0,0,1,1,1,1,2,22,9999999,143000,999999,99999,401
2023,202301,33847,2023000074308,68.0,2023000338471,250,250204,1,1,13,5,76.0,5,6,1,100,0,0,1,1,1,1,1,15,9999999,143000,999999,99999,401
2023,202301,33848,2023000074316,37.0,2023000338481,250,250304,1,2,22,1,37.0,1,4,1,100,0,0,2,1,2,2,7,71,26500,26500,0,0,185
2023,202301,33853,2023000074396,118.0,2023000338531,250,250204,1,1,12,1,118.0,3,1,1,100,0,0,2,1,1,2,7,71,50080,113880,0,0,487
2023,202301,33853,2023000074396,118.0,2023000338531,250,250204,1,1,12,2,159.0,3,1,1,100,0,0,2,2,1,1,6,61,46000,113880,46000,0,487
2023,202301,33853,2023000074396,118.0,2023000338531,250,250204,1,1,12,3,103.0,3,4,1,100,0,0,2,1,1,2,6,63,17800,113880,0,0,487
2023,202301,33861,2023000074940,28.0,2023000338611,250,250204,1,1,12,1,27.0,1,5,1,100,0,0,2,2,1,2,6,65,3100,3100,0,0,22
2023,202301,33877,2023000075654,55.0,2023000338771,250,250304,1,1,13,1,55.0,2,1,1,100,0,0,2,2,1,1,11,114,60000,173000,60000,0,501
2023,202301,33877,2023000075654,55.0,2023000338771,250,250304,1,1,13,2,74.0,2,1,1,100,0,0,2,1,1,2,6,63,113000,173000,0,0,501
2023,202301,33914,2023000077343,40.0,2023000339141,250,250204,1,1,13,1,39.0,3,1,1,100,0,0,2,2,1,1,8,81,0,50000,0,0,208
2023,202301,33914,2023000077343,40.0,2023000339141,250,250204,1,1,13,2,43.0,3,1,1,100,0,0,2,2,1,1,11,114,50000,50000,50000,0,208
2023,202301,33914,2023000077343,40.0,2023000339141,250,250204,1,1,13,3,36.0,3,6,1,100,0,0,2,2,1,1,0,2,9999999,50000,999999,99999,208
2023,202301,33958,2023000080162,113.0,2023000339581,250,250204,1,1,12,1,113.0,1,5,1,100,0,0,2,2,1,1,11,116,146750,146750,90000,0,501
2023,202301,33971,2023000080645,18.0,2023000339711,250,250304,1,1,12,1,18.0,2,4,1,100,0,0,2,2,2,2,6,63,24000,58000,0,0,321
2023,202301,33971,2023000080645,18.0,2023000339711,250,250304,1,1,12,2,14.0,2,5,1,100,0,0,2,2,2,2,6,63,34000,58000,0,0,321
2023,202301,34004,2023000082567,57.0,2023000340041,250,250204,1,1,13,1,57.0,2,1,1,100,0,0,2,2,1,1,10,101,94500,176500,11500,0,501
2023,202301,34004,2023000082567,57.0,2023000340041,250,250204,1,1,13,2,22.0,2,1,4,400,0,0,2,2,1,1,10,101,82000,176500,50000,0,501
2023,202301,34014,2023000082924,56.0,2023000340141,250,250304,1,1,12,1,56.0,2,1,1,100,0,0,2,1,1,2,11,116,37100,51700,0,0,286
2023,202301,34014,2023000082924,56.0,2023000340141,250,250304,1,1,12,2,58.0,2,1,1,100,0,0,2,1,1,2,7,71,14600,51700,0,0,286
2023,202301,34014,2023000082924,56.0,2023000340141,250,250304,1,1,12,3,50.0,1,4,1,100,0,0,2,2,1,1,11,114,10000,10000,0,0,64
2023,202301,34020,2023000083103,37.0,2023000340201,250,250304,1,1,13,1,37.0,2,1,1,100,0,0,2,2,1,2,6,65,38600,82200,0,0,455
2023,202301,34020,2023000083103,37.0,2023000340201,250,250304,1,1,13,2,50.0,2,1,1,100,0,0,2,2,1,2,7,71,43600,82200,0,0,455
2023,202301,34051,2023000084974,19.0,2023000340511,250,250304,1,2,21,1,19.0,1,6,1,100,0,0,2,1,1,2,6,64,18000,18000,0,0,126
2023,202301,34071,2023000085813,145.0,2023000340711,250,250304,1,1,12,1,146.0,1,5,1,100,0,0,2,2,1,2,7,71,30800,30800,0,0,215
2023,202301,34089,2023000086461,100.0,2023000340891,250,250304,1,2,22,1,100.0,4,1,1,100,0,0,2,2,1,1,7,71,100000,124000,100000,0,409
2023,202301,34089,2023000086461,100.0,2023000340891,250,250304,1,2,22,2,112.0,4,1,8,802,0,0,2,2,1,1,7,71,24000,124000,24000,0,409
2023,202301,34089,2023000086461,100.0,2023000340891,250,250304,1,2,22,3,59.0,4,6,8,802,0,0,2,2,1,1,2,23,9999999,124000,999999,99999,409
2023,202301,34089,2023000086461,100.0,2023000340891,250,250304,1,2,22,4,68.0,4,6,8,802,0,0,2,2,1,1,2,22,9999999,124000,999999,99999,409
2023,202301,34123,2023000088082,105.0,2023000341231,250,250304,1,2,22,1,105.0,1,5,1,100,0,0,2,2,2,2,7,71,4700,4700,0,0,33
2023,202301,34186,2023000091097,61.0,2023000341861,250,250304,1,1,13,1,61.0,2,4,1,100,0,0,2,2,1,2,7,71,14100,43300,14100,0,240
2023,202301,34186,2023000091097,61.0,2023000341861,250,250304,1,1,13,2,65.0,2,4,2,200,0,0,2,2,1,1,6,63,29200,43300,26300,1300,240
2023,202301,34212,2023000092463,28.0,2023000342121,250,250204,1,1,13,1,29.0,2,1,1,100,0,0,2,2,1,2,11,114,69000,157000,0,0,501
2023,202301,34212,2023000092463,28.0,2023000342121,250,250204,1,1,13,2,29.0,2,1,1,100,0,0,2,2,1,2,11,115,88000,157000,3000,0,501
2023,202301,34236,2023000093516,138.0,2023000342361,250,250204,1,1,13,1,139.0,3,1,1,100,0,0,2,2,1,1,7,71,45000,153300,45000,0,501
2023,202301,34236,2023000093516,138.0,2023000342361,250,250204,1,1,13,2,135.0,3,1,1,100,0,0,2,2,1,1,7,71,75000,153300,0,0,501
2023,202301,34236,2023000093516,138.0,2023000342361,250,250204,1,1,13,3,79.0,3,4,1,100,0,0,2,1,2,2,7,71,33300,153300,0,0,501
2023,202301,34263,2023000094641,51.0,2023000342631,250,250204,1,1,13,1,51.0,2,4,1,100,0,0,2,1,1,2,10,101,0,0,0,0,1
2023,202301,34263,2023000094641,51.0,2023000342631,250,250204,1,1,13,2,53.0,2,4,1,100,0,0,2,1,1,2,10,101,0,0,0,0,1
2023,202301,34269,2023000094952,15.0,2023000342691,250,250204,1,1,12,1,14.0,2,1,1,100,0,0,1,1,1,1,10,101,90000,82800,0,0,414
2023,202301,34269,2023000094952,15.0,2023000342691,250,250204,1,1,12,2,16.0,2,1,1,100,0,0,1,1,1,1,6,63,-7200,82800,0,0,414
2023,202301,34303,2023000097094,82.0,2023000343031,250,250304,1,1,13,1,82.0,3,1,1,100,0,0,2,2,1,1,10,101,125000,172100,125000,0,501
2023,202301,34303,2023000097094,82.0,2023000343031,250,250304,1,1,13,2,82.0,3,1,1,100,0,0,2,2,1,1,6,64,45000,172100,45000,0,501
2023,202301,34303,2023000097094,82.0,2023000343031,250,250304,1,1,13,3,89.0,3,6,1,100,0,0,2,1,2,1,4,40,2100,172100,2100,0,501
2023,202301,34314,2023000097727,154.0,2023000343141,250,250304,1,1,12,1,154.0,1,5,1,100,0,0,2,1,1,2,6,63,23710,23710,0,0,165
2023,202301,34322,2023000098021,52.0,2023000343221,250,250204,1,1,12,1,52.0,1,5,1,100,0,0,2,2,1,2,8,81,13400,13400,0,0,93
2023,202301,34327,2023000098425,97.0,2023000343271,250,250204,1,1,12,1,97.0,2,1,1,100,0,0,2,2,1,2,6,65,45600,82800,0,0,458
2023,202301,34327,2023000098425,97.0,2023000343271,250,250204,1,1,12,2,74.0,2,1,1,100,0,0,2,2,1,2,8,81,37200,82800,0,0,458
2023,202301,34411,2023000102028,25.0,2023000344111,250,250204,1,1,13,1,26.0,1,6,1,100,0,0,2,2,1,2,8,81,53800,53800,0,0,375
2023,202301,34457,2023000104398,64.0,2023000344571,250,250204,1,1,12,1,64.0,1,5,1,100,0,0,2,2,1,2,11,114,10400,10400,0,0,73
2023,202301,34504,2023000107160,92.0,2023000345041,250,250204,1,1,12,1,91.0,2,1,1,100,0,0,2,2,1,1,11,114,175000,175000,175000,0,501
2023,202301,34504,2023000107160,92.0,2023000345041,250,250204,1,1,12,2,85.0,2,1,1,100,0,0,2,2,1,1,8,81,0,175000,0,0,501
2023,202301,34560,2023000109886,46.0,2023000345601,250,250304,1,1,13,1,46.0,2,1,1,100,0,0,2,2,1,2,6,63,41400,82700,0,0,458
2023,202301,34560,2023000109886,46.0,2023000345601,250,250304,1,1,13,2,48.0,2,1,1,100,0,0,2,2,1,2,7,71,41300,82700,25200,0,458
2023,202301,34564,2023000110035,32.0,2023000345641,250,250204,1,1,12,1,32.0,2,1,1,100,0,0,2,2,1,1,11,114,165000,183000,165000,0,501
2023,202301,34564,2023000110035,32.0,2023000345641,250,250204,1,1,12,2,33.0,2,1,1,100,0,0,2,2,1,1,8,81,18000,183000,18000,0,501
2023,202301,34566,2023000110104,59.0,2023000345661,250,250204,1,1,13,1,58.0,3,1,1,100,0,0,2,2,1,2,10,101,110000,168000,110000,0,501
2023,202301,34566,2023000110104,59.0,2023000345661,250,250204,1,1,13,2,58.0,3,1,1,100,0,0,2,2,1,1,8,81,20000,168000,0,0,501
2023,202301,34566,2023000110104,59.0,2023000345661,250,250204,1,1,13,3,43.0,3,6,4,400,0,0,2,2,1,1,10,101,38000,168000,38000,0,501
2023,202301,34579,2023000110910,60.0,2023000345791,250,250304,1,1,13,1,60.0,1,4,1,100,0,0,2,2,1,2,11,114,67600,67600,0,0,472
2023,202301,34593,2023000111455,60.0,2023000345931,250,250204,1,1,13,1,59.0,1,2,1,100,0,0,2,2,1,1,11,114,7900,7900,10200,0,51
2023,202301,34594,2023000111463,82.0,2023000345941,250,250304,1,1,13,1,82.0,4,1,1,100,0,0,1,1,1,1,10,101,46000,346000,0,0,501
2023,202301,34594,2023000111463,82.0,2023000345941,250,250304,1,1,13,2,91.0,4,1,1,100,0,0,1,1,1,1,11,115,300000,346000,300000,0,501
2023,202301,34594,2023000111463,82.0,2023000345941,250,250304,1,1,13,3,105.0,4,6,1,100,0,0,1,1,1,1,2,25,9999999,346000,999999,99999,501
2023,202301,34594,2023000111463,82.0,2023000345941,250,250304,1,1,13,4,69.0,4,6,1,100,0,0,1,1,1,1,1,12,9999999,346000,999999,99999,501
2023,202301,34594,2023000111463,82.0,2023000345941,250,250304,1,1,13,5,48.0,1,5,1,100,0,0,2,1,2,2,10,101,8000,8000,8000,0,56
2023,202301,34637,2023000113462,60.0,2023000346371,250,250204,1,2,22,1,60.0,2,6,1,100,0,0,2,2,1,1,11,116,71500,107500,70000,0,501
2023,202301,34637,2023000113462,60.0,2023000346371,250,250204,1,2,22,2,58.0,2,6,1,100,0,0,2,2,1,1,10,101,36000,107500,36000,0,501
2023,202301,34661,2023000114457,65.0,2023000346611,250,250204,1,1,13,1,65.0,3,1,1,100,0,0,2,2,1,1,7,71,52000,112000,52000,0,466
2023,202301,34661,2023000114457,65.0,2023000346611,250,250204,1,1,13,2,59.0,3,1,1,100,0,0,2,2,1,1,6,63,60000,112000,60000,0,466
2023,202301,34661,2023000114457,65.0,2023000346611,250,250204,1,1,13,3,43.0,3,6,1,100,0,0,2,1,2,1,1,16,9999999,112000,999999,99999,466
2023,202301,34661,2023000114457,65.0,2023000346611,250,250204,1,1,13,4,66.0,1,6,7,700,1,100,2,2,1,1,6,64,50000,50000,50000,0,322
2023,202301,34666,2023000114607,67.0,2023000346661,250,250304,1,2,22,1,67.0,2,4,1,100,0,0,2,1,1,2,6,63,21600,33600,0,0,186
2023,202301,34666,2023000114607,67.0,2023000346661,250,250304,1,2,22,2,56.0,2,6,1,100,0,0,2,2,1,1,7,71,12000,33600,0,0,186
2023,202301,34682,2023000115401,105.0,2023000346821,250,250204,1,1,12,1,104.0,1,5,1,100,0,0,2,2,1,2,8,81,61420,61420,0,0,428
2023,202301,34700,2023000116208,127.0,2023000347001,250,250204,1,2,22,1,128.0,1,4,6,600,0,0,2,1,1,2,7,71,36500,36500,0,0,255
2023,202301,34706,2023000116473,55.0,2023000347061,250,250204,1,2,22,1,55.0,1,5,1,100,0,0,2,1,1,2,7,71,14300,14300,0,0,100
2023,202301,34729,2023000117648,17.0,2023000347291,250,250304,2,1,13,1,17.0,1,2,8,830,0,0,2,2,1,1,6,63,115600,115600,0,0,501
2023,202301,34729,2023000117648,17.0,2023000347291,250,250304,2,1,13,2,12.0,1,6,8,830,0,0,2,1,2,1,6,63,8000,8000,0,0,51
2023,202301,34729,2023000117648,17.0,2023000347291,250,250304,2,1,13,3,12.0,1,6,3,399,0,0,2,2,1,1,10,101,70000,70000,70000,0,450
2023,202301,34729,2023000117648,17.0,2023000347291,250,250304,2,1,13,4,12.0,1,6,6,699,0,0,2,2,1,1,11,114,100000,100000,100000,0,501
2023,202301,34729,2023000117648,17.0,2023000347291,250,250304,2,1,13,5,12.0,1,6,6,699,0,0,2,1,2,1,6,63,0,0,0,0,1
2023,202301,34729,2023000117648,17.0,2023000347291,250,250304,2,1,13,6,12.0,1,6,6,699,0,0,2,2,2,1,11,116,35000,35000,35000,0,225
2023,202301,34734,2023000117878,69.0,2023000347341,250,250204,1,1,13,1,69.0,2,1,1,100,0,0,2,2,1,2,10,101,150000,194000,0,0,501
2023,202301,34734,2023000117878,69.0,2023000347341,250,250204,1,1,13,2,54.0,2,1,1,100,0,0,2,2,1,2,8,81,44000,194000,0,0,501
2023,202301,34746,2023000118407,62.0,2023000347461,250,250204,1,1,12,1,61.0,2,1,1,100,0,0,2,2,1,2,11,115,29100,104100,0,0,501
2023,202301,34746,2023000118407,62.0,2023000347461,250,250204,1,1,12,2,47.0,2,1,1,100,0,0,2,2,1,2,11,114,75000,104100,69000,0,501
2023,202301,34749,2023000118576,25.0,2023000347491,250,250204,1,1,12,1,26.0,1,5,1,100,0,0,2,2,1,2,10,101,48300,48300,0,0,337
2023,202301,34813,2023000121543,187.0,2023000348131,250,250304,1,1,12,1,187.0,2,1,1,100,0,0,1,1,1,1,11,114,0,0,0,0,1
